sample,weight0,weight1,weight2,weight3,weight4,weight5,weight6,weight7,weight8,weight9,weight10,weight11,
0,0.75,0,0.25,0.75,0.5,0.5,0,0.5,0,0.75,0,0.75,
1,0,0.5,0.25,0.75,0,0.5,0.5,0.5,0.25,0,0,0,
2,0.5,0,0,0,0,0,0.25,0.5,0,0.75,0,0.25,
3,0.25,0.25,0.5,0,0,0.5,0.75,0.25,0.25,0.75,0.75,0,
4,0.25,0.25,0.5,0.25,0.25,0,0.5,0.5,0.25,0.75,0.75,0.5,
5,0.75,0.5,0.5,0,0,0.75,0.25,0.75,0.75,0.5,0.25,0.5,
6,0.75,0.25,0.75,0,0.75,0.25,0.25,0.25,0.5,0.75,0.5,0.25,
7,0.75,0,0,0.5,0.5,0,0,0,0,0.25,0,0.5,
8,0,0.25,0.5,0.75,0,0.25,0.25,0,0.5,0,0.25,0,
9,0,0.75,0,0.25,0,0,0.5,0.25,0.75,0.25,0.25,0,
10,0.5,0.25,0.5,0,0.25,0.5,0.25,0,0.25,0.5,0.25,0.75,
11,0,0.75,0.25,0,0.25,0.5,0.75,0.5,0,0,0.75,0.5,
12,0.5,0,0.75,0.75,0.5,0.25,0,0,0.5,0.5,0.75,0.75,
13,0.25,0.5,0.25,0,0.5,0.25,0,0.75,0.25,0.5,0.5,0.25,
14,0.5,0.5,0,0.25,0,0.75,0.25,0.75,0.5,0.75,0,0.75,
15,0.5,0.5,0.75,0.5,0.25,0.25,0.25,0.5,0.25,0.75,0,0.25,
16,0.5,0,0.25,0,0.25,0.75,0.5,0.25,0.25,0.5,0.25,0.5,
17,0,0.25,0.5,0.75,0.25,0,0.5,0.25,0.5,0,0.5,0,
18,0.75,0.75,0.75,0.25,0.75,0.25,0.25,0.25,0.5,0.75,0.25,0,
19,0.5,0.75,0.5,0,0,0.5,0.25,0.5,0.5,0.75,0.75,0,
20,0.5,0.25,0.5,0.5,0,0.5,0.5,0,0,0.25,0.5,0.5,
21,0,0.25,0.75,0,0.5,0.5,0,0,0.5,0.25,0.5,0,
22,0,0.75,0.75,0.25,0,0.25,0.75,0.75,0.75,0.75,0.25,0.25,
23,0.25,0.75,0.25,0.75,0.5,0.5,0.25,0.5,0.75,0.75,0,0.75,
24,0.5,0,0.25,0.5,0,0.5,0.5,0.75,0,0.5,0.25,0.75,
25,0,0.75,0.75,0.5,0.75,0.25,0.5,0.25,0.25,0,0.75,0.5,
26,0.5,0.25,0.75,0.25,0,0.5,0.5,0.5,0.25,0.5,0.25,0.75,
27,0.5,0.5,0.75,0.25,0,0.75,0,0.75,0.5,0.75,0,0.25,
28,0.25,0.5,0,0.75,0.25,0.5,0,0.25,0,0.25,0.75,0.5,
29,0,0.25,0.25,0,0.75,0.75,0.5,0.5,0,0.5,0.5,0.25,
30,0.25,0.25,0.5,0.5,0.5,0,0,0.5,0.75,0.5,0.25,0,
31,0.5,0.25,0.75,0.25,0.25,0,0.5,0.5,0,0.25,0.25,0.75,
32,0.5,0.5,0.5,0,0,0,0.25,0.75,0.5,0,0.75,0.75,
33,0.75,0.5,0,0.75,0.5,0.75,0,0.25,0,0.5,0.5,0.5,
34,0.75,0,0.25,0.75,0,0,0.25,0.75,0,0.5,0.75,0.25,
35,0.5,0.5,0.5,0.5,0.25,0.25,0.25,0.5,0,0.75,0.25,0.25,
36,0.25,0.75,0.75,0,0,0.75,0,0.5,0.5,0.25,0.5,0,
37,0.5,0.5,0.25,0,0.25,0,0.5,0.75,0.75,0.75,0.25,0,
38,0.5,0,0.75,0,0.25,0.25,0,0.25,0.5,0,0,0.75,
39,0.5,0.25,0,0.5,0.5,0.5,0.25,0.75,0.5,0.75,0,0.25,
40,0.75,0,0.75,0.75,0.75,0.25,0.75,0.75,0.25,0.25,0,0.25,
41,0.75,0.5,0.5,0.5,0,0.25,0.75,0.25,0,0.25,0,0.25,
42,0.5,0,0.5,0,0.75,0.25,0,0.75,0.25,0,0.25,0,
43,0.75,0.5,0.75,0.25,0,0.5,0.75,0.75,0.25,0.75,0.25,0,
44,0.25,0.5,0.25,0.75,0,0,0,0.5,0,0.75,0.75,0.25,
45,0,0.25,0,0.25,0,0.75,0.75,0,0,0,0.75,0.75,
