sample,weight0,weight1,weight2,weight3,weight4,weight5,weight6,weight7,weight8,weight9,weight10,weight11,
0,0.75,0.5,0.75,0,0.25,0.25,0.5,0.25,0,0,0.5,0.5,
1,0.75,0.25,0.75,0,0.5,0.75,0,0.75,0.75,0.5,0.5,0.25,
2,0,0.5,0.5,0.5,0.5,0.25,0,0.5,0.25,0.25,0.75,0,
3,0.75,0.25,0.25,0.25,0.5,0,0.5,0.5,0.25,0.25,0.25,0.25,
4,0.25,0.75,0.5,0.5,0,0.75,0.25,0.5,0.25,0.75,0,0.25,
5,0.25,0.75,0.25,0.5,0.5,0.25,0.75,0.75,0.75,0.5,0,0.5,
6,0.25,0.75,0.5,0.75,0,0.75,0.5,0.5,0.25,0.75,0.5,0.75,
7,0,0.75,0.5,0.5,0.25,0,0.25,0.5,0.5,0.75,0.75,0.5,
8,0.75,0,0.75,0.25,0,0.25,0,0.75,0,0,0.5,0.75,
9,0,0.5,0.25,0.75,0.25,0.5,0.5,0.75,0,0.75,0.75,0.5,
10,0.5,0.25,0.5,0,0.25,0.25,0.25,0,0.75,0.5,0.5,0.75,
11,0.75,0,0.75,0.5,0.75,0,0.25,0.25,0,0.5,0.75,0.5,
12,0,0.5,0.5,0.5,0.25,0,0,0,0.25,0.25,0.25,0.5,
13,0.25,0,0,0,0.25,0.75,0.25,0.25,0.5,0,0.25,0.75,
14,0.25,0.5,0.5,0,0,0.5,0.75,0.5,0,0,0.75,0,
15,0,0.25,0.5,0.75,0.75,0,0,0,0,0.5,0.75,0.5,
16,0.5,0.5,0.25,0.5,0.25,0.75,0,0.75,0,0.25,0.5,0,
17,0.75,0.25,0.75,0,0.5,0,0.5,0,0.75,0.5,0.25,0,
18,0.5,0.5,0.5,0,0.5,0,0.75,0,0.5,0,0,0.75,
19,0.25,0,0.5,0.25,0,0.5,0.5,0.75,0.5,0,0,0,
20,0.75,0.75,0.5,0,0.25,0,0.5,0,0,0,0,0.75,
21,0.75,0,0.25,0.5,0,0.5,0.75,0.75,0.75,0.75,0.25,0.5,
22,0,0.5,0.75,0.25,0.75,0.75,0,0.25,0.75,0.5,0.5,0.5,
23,0.5,0.5,0.75,0.5,0,0.5,0.5,0.25,0.25,0.5,0,0,
24,0,0.75,0,0.5,0.75,0.25,0.25,0.5,0.5,0,0.25,0.75,
25,0.25,0.25,0.25,0.75,0,0.75,0.5,0.75,0.25,0.5,0.5,0,
26,0.75,0.75,0.25,0.75,0.25,0.5,0.75,0.25,0,0.5,0.5,0.5,
27,0.25,0.5,0.5,0,0.25,0,0.5,0.5,0,0.5,0.5,0.5,
28,0,0.25,0,0,0.5,0.75,0.75,0.75,0.75,0,0.25,0.5,
29,0.5,0,0.25,0,0.25,0.75,0.75,0,0,0.25,0.25,0.75,
30,0.25,0.5,0.5,0.75,0,0.5,0.25,0,0.5,0.75,0,0.5,
31,0.75,0.75,0.25,0.25,0.25,0.75,0.5,0.75,0,0,0.75,0,
32,0.75,0.25,0.5,0.75,0.25,0.75,0.25,0.75,0.75,0.25,0.25,0,
33,0,0,0.5,0.5,0.75,0.5,0.25,0,0.75,0.75,0,0.5,
34,0,0.75,0.75,0,0,0.5,0.5,0.75,0.5,0.75,0.75,0.75,
35,0.5,0,0,0.75,0.5,0.25,0.75,0.25,0,0.75,0.75,0.5,
36,0.75,0.25,0.75,0.5,0.25,0,0.25,0,0.25,0.5,0.75,0.75,
37,0.25,0.5,0,0,0.25,0.75,0.25,0.5,0.5,0,0,0.5,
38,0,0.25,0,0.5,0.25,0,0,0,0.5,0.5,0.25,0.75,
39,0.5,0.5,0.5,0.5,0.75,0,0,0,0.25,0.5,0.75,0.5,
40,0.25,0.75,0.25,0,0,0.25,0.25,0.25,0,0.5,0.5,0,
41,0,0.5,0,0,0.25,0.75,0.5,0,0.25,0.5,0,0.5,
42,0.25,0.25,0.25,0,0.5,0.75,0.75,0.75,0.75,0,0.25,0,
43,0.25,0.75,0,0.5,0.75,0,0,0,0.25,0.5,0.75,0.75,
44,0.25,0.25,0.75,0.75,0.75,0,0.25,0.25,0.25,0.75,0,0.25,
45,0.75,0.25,0.25,0,0,0.5,0.75,0,0.25,0.75,0.25,0.25,
46,0.5,0,0.5,0.5,0.5,0,0,0.25,0,0,0.5,0.25,
47,0,0.25,0.25,0.25,0.25,0.25,0.75,0.5,0.25,0.75,0.25,0.25,
48,0.5,0.25,0.25,0,0,0.75,0,0.75,0.5,0.75,0.75,0.5,
49,0.75,0.5,0.75,0.25,0.75,0.75,0.5,0.25,0,0.75,0.75,0,
50,0.25,0.75,0.75,0.5,0.75,0.25,0,0,0.5,0,0,0.5,
51,0.5,0.25,0.75,0.25,0.5,0.5,0.75,0.25,0,0.75,0,0.75,
52,0.25,0.5,0,0.5,0.25,0.25,0.25,0,0,0.25,0.5,0,
53,0,0,0.75,0.5,0,0.5,0,0.75,0.75,0.5,0.5,0.5,
54,0.5,0.5,0.25,0.25,0.75,0.75,0,0.75,0.25,0.25,0,0.5,
55,0.25,0,0,0.25,0.5,0,0.5,0.25,0.75,0.5,0.75,0.75,
56,0.75,0.5,0.75,0.5,0.5,0.25,0,0.75,0.75,0.75,0.5,0.75,
57,0.75,0,0,0.5,0.5,0.25,0.5,0.5,0.75,0.25,0.5,0.25,
58,0.5,0.75,0.75,0.25,0.25,0.5,0.75,0,0,0.5,0.5,0.25,
59,0.25,0.25,0.25,0.25,0,0,0.5,0.25,0.75,0,0.75,0.5,
60,0.5,0,0.5,0,0.75,0,0,0.5,0.5,0.25,0.25,0.25,
61,0.5,0,0.25,0.75,0.5,0.75,0,0.75,0,0.25,0,0.5,
62,0,0.5,0.5,0.5,0.5,0.25,0.5,0,0.25,0.5,0,0.5,
63,0.5,0,0.5,0,0.75,0,0.25,0,0,0.75,0.75,0.25,
64,0.75,0.5,0,0.5,0.5,0,0,0,0.75,0.75,0.25,0.5,
65,0.75,0,0,0.5,0.5,0.75,0.5,0,0.75,0.25,0.25,0.25,
66,0.25,0.25,0.25,0.75,0,0,0.5,0.25,0.5,0,0.5,0.75,
67,0.25,0.5,0.5,0,0.5,0.5,0.25,0.5,0,0.75,0.25,0.5,
68,0.25,0,0.5,0.5,0.5,0,0,0.75,0.75,0,0,0.25,
69,0.75,0.25,0,0.75,0.5,0.5,0.5,0,0.75,0,0.5,0,
